Time (s),ECG (mV)
14.536111111111111,-0.265
14.53888888888889,-0.25
14.541666666666666,-0.22
14.544444444444444,-0.185
14.547222222222222,-0.175
14.55,-0.2
14.552777777777777,-0.22
14.555555555555555,-0.205
14.558333333333334,-0.165
14.561111111111112,-0.13
14.563888888888888,-0.15
14.566666666666666,-0.165
14.569444444444445,-0.16
14.572222222222223,-0.14
14.575,-0.095
14.577777777777778,-0.09
14.580555555555556,-0.09
14.583333333333334,-0.095
14.58611111111111,-0.105
14.588888888888889,-0.11
14.591666666666667,-0.09
14.594444444444445,-0.1
14.597222222222221,-0.1
14.6,-0.12
14.602777777777778,-0.155
14.605555555555556,-0.17
14.608333333333333,-0.165
14.61111111111111,-0.135
14.613888888888889,-0.135
14.616666666666667,-0.15
14.619444444444444,-0.165
14.622222222222222,-0.16
14.625,-0.15
14.627777777777778,-0.135
14.630555555555556,-0.135
14.633333333333333,-0.155
14.636111111111111,-0.16
14.63888888888889,-0.15
14.641666666666667,-0.13
14.644444444444444,-0.105
14.647222222222222,-0.09
14.65,-0.1
14.652777777777779,-0.105
14.655555555555555,-0.07
14.658333333333333,-0.025
14.661111111111111,0.025
14.66388888888889,0.035
14.666666666666666,0.045
14.669444444444444,0.025
14.672222222222222,0.02
14.675,0.015
14.677777777777777,0.01
14.680555555555555,-0.005
14.683333333333334,-0.025
14.686111111111112,-0.045
14.688888888888888,-0.045
14.691666666666666,-0.045
14.694444444444445,-0.05
14.697222222222223,-0.07
14.7,-0.1
14.702777777777778,-0.14
14.705555555555556,-0.175
14.708333333333334,-0.19
14.71111111111111,-0.185
14.713888888888889,-0.195
14.716666666666667,-0.235
14.719444444444445,-0.26
14.722222222222221,-0.26
14.725,-0.27
14.727777777777778,-0.265
14.730555555555556,-0.25
14.733333333333333,-0.27
14.73611111111111,-0.285
14.738888888888889,-0.285
14.741666666666667,-0.245
14.744444444444444,-0.22
14.747222222222222,-0.235
14.75,-0.245
14.752777777777778,-0.28
14.755555555555556,-0.3
14.758333333333333,-0.315
14.761111111111111,-0.335
14.76388888888889,-0.315
14.766666666666667,-0.24
14.769444444444444,-0.125
14.772222222222222,0.07
14.775,0.325
14.777777777777779,0.62
14.780555555555555,0.9
14.783333333333333,1.105
14.786111111111111,1.22
14.78888888888889,1.165
14.791666666666666,0.855
14.794444444444444,0.405
14.797222222222222,0.0
14.8,-0.3
14.802777777777777,-0.41
14.805555555555555,-0.345
14.808333333333334,-0.29
14.811111111111112,-0.255
14.813888888888888,-0.205
14.816666666666666,-0.18
14.819444444444445,-0.165
14.822222222222223,-0.16
14.825,-0.18
14.827777777777778,-0.165
14.830555555555556,-0.145
14.833333333333334,-0.145
14.83611111111111,-0.155
14.838888888888889,-0.155
14.841666666666667,-0.155
14.844444444444445,-0.14
14.847222222222221,-0.175
14.85,-0.21
14.852777777777778,-0.22
14.855555555555556,-0.195
14.858333333333333,-0.135
14.86111111111111,-0.105
14.863888888888889,-0.11
14.866666666666667,-0.15
14.869444444444444,-0.19
14.872222222222222,-0.195
14.875,-0.19
14.877777777777778,-0.165
14.880555555555556,-0.155
14.883333333333333,-0.16
14.886111111111111,-0.145
14.88888888888889,-0.145
14.891666666666667,-0.12
14.894444444444444,-0.09
14.897222222222222,-0.075
14.9,-0.085
14.902777777777779,-0.08
14.905555555555555,-0.075
14.908333333333333,-0.06
14.911111111111111,-0.045
14.91388888888889,-0.02
14.916666666666666,-0.02
14.919444444444444,-0.03
14.922222222222222,-0.02
14.925,0.01
14.927777777777777,0.015
14.930555555555555,0.015
14.933333333333334,0.005
14.936111111111112,0.01
14.938888888888888,0.035
14.941666666666666,0.045
14.944444444444445,0.045
14.947222222222223,0.08
14.95,0.07
14.952777777777778,0.055
14.955555555555556,0.06
14.958333333333334,0.07
14.96111111111111,0.1
14.963888888888889,0.1
14.966666666666667,0.085
14.969444444444445,0.08
14.972222222222221,0.095
14.975,0.12
14.977777777777778,0.135
14.980555555555556,0.14
14.983333333333333,0.105
14.98611111111111,0.105
14.988888888888889,0.085
14.991666666666667,0.09
14.994444444444444,0.11
14.997222222222222,0.115
15.0,0.11
15.002777777777778,0.105
15.005555555555556,0.11
15.008333333333333,0.125
15.011111111111111,0.145
15.01388888888889,0.145
15.016666666666667,0.15
15.019444444444444,0.155
15.022222222222222,0.175
15.025,0.175
15.027777777777779,0.185
15.030555555555555,0.195
15.033333333333333,0.165
15.036111111111111,0.135
15.03888888888889,0.135
15.041666666666666,0.145
15.044444444444444,0.14
15.047222222222222,0.13
15.05,0.1
15.052777777777777,0.09
15.055555555555555,0.09
15.058333333333334,0.085
15.061111111111112,0.095
15.063888888888888,0.075
15.066666666666666,0.05
15.069444444444445,0.03
15.072222222222223,0.025
15.075,0.035
15.077777777777778,0.04
15.080555555555556,0.03
15.083333333333334,0.0
15.08611111111111,-0.01
15.088888888888889,-0.01
15.091666666666667,-0.005
15.094444444444445,-0.005
15.097222222222221,-0.01
15.1,-0.01
15.102777777777778,-0.005
15.105555555555556,0.01
15.108333333333333,0.04
15.11111111111111,0.07
15.113888888888889,0.085
15.116666666666667,0.09
15.119444444444444,0.095
15.122222222222222,0.125
15.125,0.15
15.127777777777778,0.185
15.130555555555556,0.21
15.133333333333333,0.24
15.136111111111111,0.25
15.13888888888889,0.28
15.141666666666667,0.275
15.144444444444444,0.285
15.147222222222222,0.29
15.15,0.295
15.152777777777779,0.28
15.155555555555555,0.275
15.158333333333333,0.275
15.161111111111111,0.275
15.16388888888889,0.24
15.166666666666666,0.205
15.169444444444444,0.18
15.172222222222222,0.165
15.175,0.155
15.177777777777777,0.15
15.180555555555555,0.12
15.183333333333334,0.095
15.186111111111112,0.085
15.188888888888888,0.085
15.191666666666666,0.08
15.194444444444445,0.1
15.197222222222223,0.1
15.2,0.085
15.202777777777778,0.06
15.205555555555556,0.06
15.208333333333334,0.085
15.21111111111111,0.09
15.213888888888889,0.09
15.216666666666667,0.08
15.219444444444445,0.075
15.222222222222221,0.095
15.225,0.11
15.227777777777778,0.1
15.230555555555556,0.095
15.233333333333333,0.07
15.23611111111111,0.03
15.238888888888889,0.04
15.241666666666667,0.09
15.244444444444444,0.205
15.247222222222222,0.325
15.25,0.5
15.252777777777778,0.68
15.255555555555556,0.905
15.258333333333333,1.175
15.261111111111111,1.44
15.26388888888889,1.635
15.266666666666667,1.72
15.269444444444444,1.6
15.272222222222222,1.295
15.275,0.9
15.277777777777779,0.54
15.280555555555555,0.26
15.283333333333333,0.08
15.286111111111111,0.035
15.28888888888889,0.04
15.291666666666666,0.065
15.294444444444444,0.04
15.297222222222222,0.04
15.3,0.045
15.302777777777777,0.06
15.305555555555555,0.07
15.308333333333334,0.065
15.311111111111112,0.085
15.313888888888888,0.08
15.316666666666666,0.07
15.319444444444445,0.055
15.322222222222223,0.045
15.325,0.06
15.327777777777778,0.05
15.330555555555556,0.04
15.333333333333334,0.02
15.33611111111111,0.015
15.338888888888889,0.025
15.341666666666667,0.02
15.344444444444445,0.005
15.347222222222221,0.005
15.35,0.015
15.352777777777778,0.045
15.355555555555556,0.065
15.358333333333333,0.055
15.36111111111111,0.06
15.363888888888889,0.055
15.366666666666667,0.025
15.369444444444444,-0.01
15.372222222222222,-0.035
15.375,-0.01
15.377777777777778,0.01
15.380555555555556,0.005
15.383333333333333,-0.01
15.386111111111111,-0.03
15.38888888888889,-0.015
15.391666666666667,0.01
15.394444444444444,0.015
15.397222222222222,0.015
15.4,0.045
15.402777777777779,0.06
15.405555555555555,0.065
15.408333333333333,0.065
15.411111111111111,0.075
15.41388888888889,0.09
15.416666666666666,0.08
15.419444444444444,0.075
15.422222222222222,0.08
15.425,0.11
15.427777777777777,0.115
15.430555555555555,0.125
15.433333333333334,0.12
15.436111111111112,0.12
15.438888888888888,0.115
15.441666666666666,0.15
15.444444444444445,0.175
15.447222222222223,0.185
15.45,0.165
15.452777777777778,0.16
15.455555555555556,0.18
15.458333333333334,0.195
15.46111111111111,0.215
15.463888888888889,0.23
15.466666666666667,0.22
15.469444444444445,0.205
15.472222222222221,0.2
15.475,0.21
15.477777777777778,0.245
15.480555555555556,0.255
15.483333333333333,0.255
15.48611111111111,0.25
15.488888888888889,0.24
15.491666666666667,0.27
15.494444444444444,0.3
15.497222222222222,0.315
15.5,0.31
15.502777777777778,0.275
15.505555555555556,0.28
15.508333333333333,0.28
15.511111111111111,0.305
15.51388888888889,0.345
15.516666666666667,0.34
15.519444444444444,0.315
15.522222222222222,0.335
15.525,0.335
15.527777777777779,0.325
15.530555555555555,0.33
15.533333333333333,0.33
15.536111111111111,0.305
15.53888888888889,0.29
15.541666666666666,0.295
15.544444444444444,0.325
15.547222222222222,0.315
15.55,0.245
15.552777777777777,0.22
15.555555555555555,0.22
15.558333333333334,0.26
15.561111111111112,0.305
15.563888888888888,0.3
15.566666666666666,0.245
15.569444444444445,0.21
15.572222222222223,0.22
15.575,0.255
15.577777777777778,0.305
15.580555555555556,0.3
15.583333333333334,0.285
15.58611111111111,0.255
15.588888888888889,0.245
15.591666666666667,0.24
15.594444444444445,0.27
15.597222222222221,0.305
15.6,0.3
15.602777777777778,0.305
15.605555555555556,0.31
15.608333333333333,0.33
15.61111111111111,0.365
15.613888888888889,0.385
15.616666666666667,0.38
15.619444444444444,0.38
15.622222222222222,0.385
15.625,0.425
15.627777777777778,0.49
15.630555555555556,0.515
15.633333333333333,0.52
15.636111111111111,0.525
15.63888888888889,0.545
15.641666666666667,0.59
15.644444444444444,0.61
15.647222222222222,0.63
15.65,0.615
15.652777777777779,0.6
15.655555555555555,0.61
15.658333333333333,0.645
15.661111111111111,0.675
15.66388888888889,0.67
15.666666666666666,0.62
15.669444444444444,0.605
15.672222222222222,0.605
15.675,0.645
15.677777777777777,0.675
15.680555555555555,0.655
15.683333333333334,0.62
15.686111111111112,0.615
15.688888888888888,0.63
15.691666666666666,0.64
15.694444444444445,0.66
15.697222222222223,0.66
15.7,0.635
15.702777777777778,0.635
15.705555555555556,0.635
15.708333333333334,0.64
15.71111111111111,0.65
15.713888888888889,0.64
15.716666666666667,0.625
15.719444444444445,0.64
15.722222222222221,0.655
15.725,0.69
15.727777777777778,0.74
15.730555555555556,0.77
15.733333333333333,0.765
15.73611111111111,0.845
15.738888888888889,0.95
15.741666666666667,1.125
15.744444444444444,1.36
15.747222222222222,1.615
15.75,1.905
15.752777777777778,2.16
15.755555555555556,2.38
15.758333333333333,2.54
15.761111111111111,2.58
15.76388888888889,2.44
15.766666666666667,2.11
15.769444444444444,1.705
15.772222222222222,1.295
15.775,1.02
15.777777777777779,0.9
15.780555555555555,0.83
15.783333333333333,0.755
15.786111111111111,0.695
15.78888888888889,0.675
15.791666666666666,0.68
15.794444444444444,0.685
15.797222222222222,0.645
15.8,0.605
15.802777777777777,0.59
15.805555555555555,0.59
15.808333333333334,0.59
15.811111111111112,0.58
15.813888888888888,0.585
15.816666666666666,0.555
15.819444444444445,0.52
15.822222222222223,0.515
15.825,0.51
15.827777777777778,0.51
15.830555555555556,0.51
15.833333333333334,0.465
15.83611111111111,0.47
15.838888888888889,0.49
15.841666666666667,0.49
15.844444444444445,0.53
15.847222222222221,0.525
15.85,0.51
15.852777777777778,0.49
15.855555555555556,0.49
15.858333333333333,0.505
15.86111111111111,0.51
15.863888888888889,0.54
15.866666666666667,0.52
15.869444444444444,0.53
15.872222222222222,0.525
15.875,0.53
15.877777777777778,0.54
15.880555555555556,0.555
15.883333333333333,0.53
15.886111111111111,0.525
15.88888888888889,0.53
15.891666666666667,0.55
15.894444444444444,0.555
15.897222222222222,0.555
15.9,0.54
15.902777777777779,0.525
15.905555555555555,0.525
15.908333333333333,0.53
15.911111111111111,0.505
15.91388888888889,0.48
15.916666666666666,0.445
15.919444444444444,0.425
15.922222222222222,0.41
15.925,0.41
15.927777777777777,0.395
15.930555555555555,0.395
15.933333333333334,0.37
15.936111111111112,0.34
15.938888888888888,0.33
15.941666666666666,0.365
15.944444444444445,0.405
15.947222222222223,0.435
15.95,0.445
15.952777777777778,0.445
15.955555555555556,0.435
15.958333333333334,0.42
15.96111111111111,0.425
15.963888888888889,0.45
15.966666666666667,0.45
15.969444444444445,0.455
15.972222222222221,0.47
15.975,0.5
15.977777777777778,0.545
15.980555555555556,0.565
15.983333333333333,0.58
15.98611111111111,0.555
15.988888888888889,0.565
15.991666666666667,0.585
15.994444444444444,0.615
15.997222222222222,0.65
16.0,0.665
16.002777777777776,0.665
16.005555555555556,0.67
16.008333333333333,0.7
16.011111111111113,0.72
16.01388888888889,0.705
16.016666666666666,0.685
16.019444444444446,0.66
16.022222222222222,0.655
16.025,0.65
16.02777777777778,0.64
16.030555555555555,0.645
16.033333333333335,0.64
16.03611111111111,0.635
16.038888888888888,0.63
16.041666666666668,0.62
16.044444444444444,0.64
16.04722222222222,0.645
16.05,0.61
16.052777777777777,0.585
16.055555555555557,0.575
16.058333333333334,0.6
16.06111111111111,0.595
16.06388888888889,0.58
16.066666666666666,0.575
16.069444444444443,0.56
16.072222222222223,0.565
16.075,0.575
16.07777777777778,0.605
16.080555555555556,0.6
16.083333333333332,0.58
16.086111111111112,0.585
16.08888888888889,0.585
16.091666666666665,0.6
16.094444444444445,0.615
16.09722222222222,0.62
16.1,0.595
16.102777777777778,0.595
16.105555555555554,0.62
16.108333333333334,0.635
16.11111111111111,0.665
16.113888888888887,0.69
16.116666666666667,0.69
16.119444444444444,0.665
16.122222222222224,0.695
16.125,0.695
16.127777777777776,0.73
16.130555555555556,0.76
16.133333333333333,0.765
16.136111111111113,0.765
16.13888888888889,0.76
16.141666666666666,0.78
16.144444444444446,0.815
16.147222222222222,0.85
16.15,0.865
16.15277777777778,0.875
16.155555555555555,0.9
16.158333333333335,0.92
16.16111111111111,0.915
16.163888888888888,0.885
16.166666666666668,0.85
16.169444444444444,0.835
16.17222222222222,0.835
16.175,0.825
16.177777777777777,0.835
16.180555555555557,0.815
16.183333333333334,0.785
16.18611111111111,0.77
16.18888888888889,0.775
16.191666666666666,0.785
16.194444444444443,0.81
16.197222222222223,0.84
16.2,0.875
16.20277777777778,0.93
16.205555555555556,0.99
16.208333333333332,1.06
16.211111111111112,1.125
16.21388888888889,1.195
16.216666666666665,1.27
16.219444444444445,1.325
16.22222222222222,1.385
16.225,1.455
16.227777777777778,1.54
16.230555555555554,1.62
16.233333333333334,1.7
16.23611111111111,1.77
16.238888888888887,1.86
16.241666666666667,1.92
16.244444444444444,2.015
16.247222222222224,2.13
16.25,2.245
16.252777777777776,2.325
16.255555555555556,2.4
16.258333333333333,2.47
16.261111111111113,2.515
16.26388888888889,2.54
16.266666666666666,2.555
16.269444444444446,2.55
16.272222222222222,2.48
16.275,2.26
16.27777777777778,1.945
16.280555555555555,1.565
16.283333333333335,1.21
16.28611111111111,0.935
16.288888888888888,0.77
16.291666666666668,0.68
16.294444444444444,0.595
16.29722222222222,0.51
16.3,0.46
16.302777777777777,0.435
16.305555555555557,0.435
16.308333333333334,0.45
16.31111111111111,0.44
16.31388888888889,0.41
16.316666666666666,0.375
16.319444444444443,0.355
16.322222222222223,0.345
16.325,0.34
16.32777777777778,0.35
16.330555555555556,0.35
16.333333333333332,0.315
16.336111111111112,0.29
16.33888888888889,0.285
16.341666666666665,0.305
16.344444444444445,0.305
16.34722222222222,0.29
16.35,0.27
16.352777777777778,0.27
16.355555555555554,0.27
16.358333333333334,0.285
16.36111111111111,0.29
16.363888888888887,0.28
16.366666666666667,0.265
16.369444444444444,0.235
16.372222222222224,0.225
16.375,0.215
16.377777777777776,0.215
16.380555555555556,0.215
16.383333333333333,0.185
16.386111111111113,0.17
16.38888888888889,0.16
16.391666666666666,0.16
16.394444444444446,0.175
16.397222222222222,0.16
16.4,0.125
16.40277777777778,0.11
16.405555555555555,0.095
16.408333333333335,0.105
16.41111111111111,0.1
16.413888888888888,0.085
16.416666666666668,0.06
16.419444444444444,0.03
16.42222222222222,0.025
16.425,0.035
16.427777777777777,0.07
16.430555555555557,0.07
16.433333333333334,0.03
16.43611111111111,0.005
16.43888888888889,0.01
16.441666666666666,0.035
16.444444444444443,0.06
16.447222222222223,0.045
16.45,0.02
16.45277777777778,0.015
16.455555555555556,0.015
16.458333333333332,0.025
16.461111111111112,0.04
16.46388888888889,0.05
16.466666666666665,0.03
16.469444444444445,0.03
16.47222222222222,0.06
16.475,0.08
16.477777777777778,0.105
16.480555555555554,0.125
16.483333333333334,0.115
16.48611111111111,0.12
16.488888888888887,0.135
16.491666666666667,0.165
16.494444444444444,0.195
16.497222222222224,0.21
16.5,0.215
16.502777777777776,0.235
16.505555555555556,0.265
16.508333333333333,0.305
16.511111111111113,0.36
16.51388888888889,0.41
16.516666666666666,0.43
16.519444444444446,0.435
16.522222222222222,0.445
16.525,0.465
16.52777777777778,0.485
16.530555555555555,0.505
16.533333333333335,0.485
16.53611111111111,0.485
16.538888888888888,0.48
16.541666666666668,0.48
16.544444444444444,0.49
16.54722222222222,0.5
16.55,0.47
16.552777777777777,0.465
16.555555555555557,0.465
16.558333333333334,0.475
16.56111111111111,0.49
16.56388888888889,0.48
16.566666666666666,0.455
16.569444444444443,0.435
16.572222222222223,0.43
16.575,0.435
16.57777777777778,0.435
16.580555555555556,0.44
16.583333333333332,0.415
16.586111111111112,0.385
16.58888888888889,0.39
16.591666666666665,0.42
16.594444444444445,0.435
16.59722222222222,0.41
16.6,0.385
16.602777777777778,0.38
16.605555555555554,0.38
16.608333333333334,0.39
16.61111111111111,0.39
16.613888888888887,0.4
16.616666666666667,0.375
16.619444444444444,0.37
16.622222222222224,0.35
16.625,0.35
16.627777777777776,0.375
16.630555555555556,0.38
16.633333333333333,0.365
16.636111111111113,0.35
16.63888888888889,0.375
16.641666666666666,0.405
16.644444444444446,0.43
16.647222222222222,0.44
16.65,0.42
16.65277777777778,0.425
16.655555555555555,0.43
16.658333333333335,0.465
16.66111111111111,0.515
16.663888888888888,0.545
16.666666666666668,0.545
16.669444444444444,0.54
16.67222222222222,0.56
16.675,0.58
16.677777777777777,0.615
16.680555555555557,0.625
16.683333333333334,0.63
16.68611111111111,0.64
16.68888888888889,0.645
16.691666666666666,0.645
16.694444444444443,0.655
16.697222222222223,0.685
16.7,0.66
16.70277777777778,0.64
16.705555555555556,0.615
16.708333333333332,0.6
16.711111111111112,0.575
16.71388888888889,0.56
16.716666666666665,0.535
16.719444444444445,0.515
16.72222222222222,0.51
16.725,0.5
16.727777777777778,0.485
16.730555555555554,0.455
16.733333333333334,0.42
16.73611111111111,0.395
16.738888888888887,0.395
16.741666666666667,0.405
16.744444444444444,0.415
16.747222222222224,0.39
16.75,0.365
16.752777777777776,0.355
16.755555555555556,0.34
16.758333333333333,0.34
16.761111111111113,0.34
16.76388888888889,0.33
16.766666666666666,0.295
16.769444444444446,0.245
16.772222222222222,0.245
16.775,0.305
16.77777777777778,0.41
16.780555555555555,0.57
16.783333333333335,0.74
16.78611111111111,0.94
16.788888888888888,1.185
16.791666666666668,1.44
16.794444444444444,1.695
16.79722222222222,1.89
16.8,1.945
16.802777777777777,1.785
16.805555555555557,1.475
16.808333333333334,1.1
16.81111111111111,0.745
16.81388888888889,0.49
16.816666666666666,0.35
16.819444444444443,0.315
16.822222222222223,0.31
16.825,0.305
16.82777777777778,0.285
16.830555555555556,0.285
16.833333333333332,0.29
16.836111111111112,0.295
16.83888888888889,0.285
16.841666666666665,0.28
16.844444444444445,0.29
16.84722222222222,0.295
16.85,0.265
16.852777777777778,0.27
16.855555555555554,0.275
16.858333333333334,0.255
16.86111111111111,0.27
16.863888888888887,0.26
16.866666666666667,0.24
16.869444444444444,0.23
16.872222222222224,0.235
16.875,0.245
16.877777777777776,0.245
16.880555555555556,0.23
16.883333333333333,0.23
16.886111111111113,0.215
16.88888888888889,0.22
16.891666666666666,0.255
16.894444444444446,0.265
16.897222222222222,0.265
16.9,0.235
16.90277777777778,0.22
16.905555555555555,0.225
16.908333333333335,0.235
16.91111111111111,0.275
16.913888888888888,0.27
16.916666666666668,0.255
16.919444444444444,0.25
16.92222222222222,0.27
16.925,0.29
16.927777777777777,0.305
16.930555555555557,0.305
16.933333333333334,0.27
16.93611111111111,0.255
16.93888888888889,0.29
16.941666666666666,0.3
16.944444444444443,0.33
16.947222222222223,0.345
16.95,0.345
16.95277777777778,0.32
16.955555555555556,0.315
16.958333333333332,0.34
16.961111111111112,0.355
16.96388888888889,0.35
16.966666666666665,0.335
16.969444444444445,0.32
16.97222222222222,0.33
16.975,0.365
16.977777777777778,0.365
16.980555555555554,0.375
16.983333333333334,0.37
16.98611111111111,0.375
16.988888888888887,0.385
16.991666666666667,0.395
16.994444444444444,0.405
16.997222222222224,0.41
17.0,0.4
17.002777777777776,0.395
17.005555555555556,0.395
17.008333333333333,0.41
17.011111111111113,0.41
17.01388888888889,0.4
17.016666666666666,0.38
17.019444444444446,0.395
17.022222222222222,0.42
17.025,0.44
17.02777777777778,0.465
17.030555555555555,0.465
17.033333333333335,0.455
17.03611111111111,0.46
17.038888888888888,0.475
17.041666666666668,0.48
17.044444444444444,0.5
17.04722222222222,0.5
17.05,0.485
17.052777777777777,0.475
17.055555555555557,0.495
17.058333333333334,0.5
17.06111111111111,0.51
17.06388888888889,0.52
17.066666666666666,0.495
17.069444444444443,0.495
17.072222222222223,0.495
17.075,0.5
17.07777777777778,0.505
17.080555555555556,0.495
17.083333333333332,0.46
17.086111111111112,0.44
17.08888888888889,0.445
17.091666666666665,0.46
17.094444444444445,0.45
17.09722222222222,0.425
17.1,0.39
17.102777777777778,0.375
17.105555555555554,0.375
17.108333333333334,0.365
17.11111111111111,0.375
17.113888888888887,0.365
17.116666666666667,0.365
17.119444444444444,0.35
17.122222222222224,0.335
17.125,0.315
17.127777777777776,0.3
17.130555555555556,0.285
17.133333333333333,0.28
17.136111111111113,0.285
17.13888888888889,0.3
17.141666666666666,0.29
17.144444444444446,0.285
17.147222222222222,0.295
17.15,0.305
17.15277777777778,0.32
17.155555555555555,0.32
17.158333333333335,0.32
17.16111111111111,0.325
17.163888888888888,0.34
17.166666666666668,0.32
17.169444444444444,0.315
17.17222222222222,0.285
17.175,0.295
17.177777777777777,0.33
17.180555555555557,0.33
17.183333333333334,0.3
17.18611111111111,0.29
17.18888888888889,0.26
17.191666666666666,0.285
17.194444444444443,0.295
17.197222222222223,0.295
17.2,0.29
17.20277777777778,0.305
17.205555555555556,0.33
17.208333333333332,0.355
17.211111111111112,0.355
17.21388888888889,0.34
17.216666666666665,0.32
17.219444444444445,0.315
17.22222222222222,0.33
17.225,0.335
17.227777777777778,0.345
17.230555555555554,0.355
17.233333333333334,0.325
17.23611111111111,0.295
17.238888888888887,0.28
17.241666666666667,0.285
17.244444444444444,0.285
17.247222222222224,0.28
17.25,0.235
17.252777777777776,0.205
17.255555555555556,0.175
17.258333333333333,0.175
17.261111111111113,0.175
17.26388888888889,0.16
17.266666666666666,0.135
17.269444444444446,0.115
17.272222222222222,0.11
17.275,0.125
17.27777777777778,0.135
17.280555555555555,0.145
17.283333333333335,0.135
17.28611111111111,0.12
17.288888888888888,0.14
17.291666666666668,0.165
17.294444444444444,0.205
17.29722222222222,0.22
17.3,0.235
17.302777777777777,0.25
17.305555555555557,0.265
17.308333333333334,0.3
17.31111111111111,0.315
17.31388888888889,0.31
17.316666666666666,0.295
17.319444444444443,0.295
17.322222222222223,0.32
17.325,0.355
17.32777777777778,0.38
17.330555555555556,0.45
17.333333333333332,0.51
17.336111111111112,0.61
17.33888888888889,0.76
17.341666666666665,0.95
17.344444444444445,1.145
17.34722222222222,1.34
17.35,1.53
17.352777777777778,1.73
17.355555555555554,1.925
17.358333333333334,2.06
17.36111111111111,2.125
17.363888888888887,2.1
17.366666666666667,1.935
17.369444444444444,1.685
17.372222222222224,1.345
17.375,0.97
17.377777777777776,0.645
17.380555555555556,0.41
17.383333333333333,0.29
17.386111111111113,0.2
17.38888888888889,0.16
17.391666666666666,0.14
17.394444444444446,0.145
17.397222222222222,0.125
17.4,0.065
17.40277777777778,-0.005
17.405555555555555,-0.035
17.408333333333335,-0.055
17.41111111111111,-0.055
17.413888888888888,-0.06
17.416666666666668,-0.075
17.419444444444444,-0.1
17.42222222222222,-0.105
17.425,-0.1
17.427777777777777,-0.11
17.430555555555557,-0.1
17.433333333333334,-0.125
17.43611111111111,-0.135
17.43888888888889,-0.14
17.441666666666666,-0.145
17.444444444444443,-0.15
17.447222222222223,-0.17
17.45,-0.185
17.45277777777778,-0.23
17.455555555555556,-0.25
17.458333333333332,-0.245
17.461111111111112,-0.24
17.46388888888889,-0.245
17.466666666666665,-0.265
17.469444444444445,-0.29
17.47222222222222,-0.275
17.475,-0.265
17.477777777777778,-0.25
17.480555555555554,-0.24
17.483333333333334,-0.245
17.48611111111111,-0.255
17.488888888888887,-0.255
17.491666666666667,-0.235
17.494444444444444,-0.22
17.497222222222224,-0.215
17.5,-0.22
17.502777777777776,-0.235
17.505555555555556,-0.24
17.508333333333333,-0.22
17.511111111111113,-0.195
17.51388888888889,-0.2
17.516666666666666,-0.195
17.519444444444446,-0.215
17.522222222222222,-0.22
17.525,-0.22
17.52777777777778,-0.195
17.530555555555555,-0.175
17.533333333333335,-0.17
17.53611111111111,-0.17
17.538888888888888,-0.19
17.541666666666668,-0.17
17.544444444444444,-0.165
17.54722222222222,-0.17
17.55,-0.175
17.552777777777777,-0.185
17.555555555555557,-0.185
17.558333333333334,-0.175
17.56111111111111,-0.16
17.56388888888889,-0.17
17.566666666666666,-0.185
17.569444444444443,-0.185
17.572222222222223,-0.17
17.575,-0.16
17.57777777777778,-0.15
17.580555555555556,-0.15
17.583333333333332,-0.18
17.586111111111112,-0.2
17.58888888888889,-0.2
17.591666666666665,-0.175
17.594444444444445,-0.165
17.59722222222222,-0.155
17.6,-0.165
17.602777777777778,-0.16
17.605555555555554,-0.165
17.608333333333334,-0.145
17.61111111111111,-0.13
17.613888888888887,-0.11
17.616666666666667,-0.1
17.619444444444444,-0.105
17.622222222222224,-0.095
17.625,-0.075
17.627777777777776,-0.065
17.630555555555556,-0.05
17.633333333333333,-0.055
17.636111111111113,-0.015
17.63888888888889,-0.02
17.641666666666666,0.015
17.644444444444446,0.035
17.647222222222222,0.045
17.65,0.025
17.65277777777778,0.01
17.655555555555555,0.01
17.658333333333335,0.02
17.66111111111111,0.025
17.663888888888888,0.025
17.666666666666668,-0.005
17.669444444444444,-0.015
17.67222222222222,-0.01
17.675,0.01
17.677777777777777,0.04
17.680555555555557,0.05
17.683333333333334,0.04
17.68611111111111,0.025
17.68888888888889,0.015
17.691666666666666,0.02
17.694444444444443,0.02
17.697222222222223,0.02
17.7,0.005
17.70277777777778,-0.01
17.705555555555556,-0.015
17.708333333333332,0.005
17.711111111111112,0.03
17.71388888888889,0.025
17.716666666666665,0.025
17.719444444444445,0.015
17.72222222222222,0.025
17.725,0.04
17.727777777777778,0.06
17.730555555555554,0.055
17.733333333333334,0.035
17.73611111111111,0.0
17.738888888888887,0.015
17.741666666666667,0.015
17.744444444444444,0.05
17.747222222222224,0.075
17.75,0.045
17.752777777777776,0.02
17.755555555555556,0.015
17.758333333333333,0.025
17.761111111111113,0.05
17.76388888888889,0.07
17.766666666666666,0.035
17.769444444444446,0.03
17.772222222222222,0.045
17.775,0.06
17.77777777777778,0.09
17.780555555555555,0.09
17.783333333333335,0.09
17.78611111111111,0.065
17.788888888888888,0.07
17.791666666666668,0.1
17.794444444444444,0.13
17.79722222222222,0.13
17.8,0.13
17.802777777777777,0.11
17.805555555555557,0.115
17.808333333333334,0.11
17.81111111111111,0.12
17.81388888888889,0.12
17.816666666666666,0.075
17.819444444444443,0.03
17.822222222222223,0.015
17.825,0.02
17.82777777777778,-0.01
17.830555555555556,-0.055
17.833333333333332,-0.11
17.836111111111112,-0.115
17.83888888888889,-0.09
